date,question,text,tweetid,userid,username
 Wed Dec 05 00:59:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @newsbreak_ph: TOP STORY: Fears of more deaths after 'Pablo' http://t.co/Qs8LHoyt #PabloPH #Bopha,2.76E17,79995671, Earl1901
 Wed Dec 05 00:59:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @primyck: This is a place where hollowblocks are made in Brgy Canitoan CDO. http://t.co/veVzX2QF #PabloPH,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 01:00:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @primyck: A house toppled by #PabloPH 's flood in Brgy Canitoan CDO. http://t.co/XAfFhi2k,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 01:00:20 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @primyck: More crops flattened by last night's flood in CDO. http://t.co/3VboIU6F #PabloPH,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 01:02:01 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, NDRRMC: 15 patay 120627 indibidwal apektado ng hagupit ni #PabloPH (as of Dec. 5 6:00AM report)... http://t.co/sJuY6jbY,2.76E17,92174767, DZMMTeleRadyo
 Wed Dec 05 01:02:50 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, 44 dead in Compostela Valley town http://t.co/hQ6qC3YU New Bataan municipality hard hit by #PabloPH #Bopha,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 01:03:00 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Coming up: The latest on Typhoon #Bopha India suspended from the International Olympics Committee & more http://t.co/Wu7nhWH6 #raonair,2.76E17,126150802, RAConnectAsia
 Wed Dec 05 01:03:31 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Bopha looks intense! http://t.co/q0e7MjP3 @wunderground @NASA,2.76E17,512521740, B_E_Boster
 Wed Dec 05 01:03:43 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@gmanews: 43 patay 9 nawawala sa flash flood sa ComVal äóî heneral #PabloPH http://t.co/r2kTCCkB""SAD !",2.76E17,988251624, robertcruz0220
 Wed Dec 05 01:08:31 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," NewsBreaK: Weather Update December 52012 SEVERE WEATHER BULLETIN #11 TROPICAL CYCLONE WARNING: TYPHOON ""#PabloPHäó� (BOPHA) ISSUED AT...",2.76E17,347752449, loveniricoromeo
 Wed Dec 05 01:08:41 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, PHOTO:  A house toppled by Pablo's flood in Brgy Canitoan CDO. http://t.co/iN49TODG #PabloPH,2.76E17,710253006, PinoyWeather
 Wed Dec 05 01:09:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, PHOTO:  The streets in many areas in CDO look like this today. http://t.co/H7Vn5hIQ #PabloPH,2.76E17,710253006, PinoyWeather
 Wed Dec 05 01:09:31 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, PHOTO:  Shoveling mud from their home in Brgy Canitoan. http://t.co/9j7jWKUH #PabloPH,2.76E17,710253006, PinoyWeather
 Wed Dec 05 00:58:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @primyck: Crop damage after the flood in Brgy Canitoan CDO http://t.co/7XHH9nrZ #PabloPH,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 01:10:27 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, UPDATES:  Rainfall amount in the Philippines the past hour. http://t.co/w4bZQIui #PabloPH,2.76E17,710253006, PinoyWeather
 Wed Dec 05 01:13:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Current location of typhoon #PabloPH. Ingat mga taga-Palawan http://t.co/p0oprFQL,2.76E17,712730544, simply_chiqui
 Wed Dec 05 01:13:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, 'Pablo' pummels Visayas http://t.co/AJLbivex #PabloPH,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 01:14:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, MTSAT typhoon track (blue - actual position yellow - forecasted location) as of 8:12 am #PabloPH http://t.co/tiClwmWP,2.76E17,136277630, jmoscillada
 Wed Dec 05 01:15:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, At 08:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @100km Northeast of Puerto Princesa City or in the... http://t.co/17IDBTzB,2.76E17,202890266, dost_pagasa
 Wed Dec 05 01:15:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@PinoyWeather: PHOTO: Shoveling mud from their home in Brgy Canitoan. http://t.co/EqJqynXv #PabloPH""",2.76E17,407409450, iamkianreyes
 Wed Dec 05 01:16:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @PinoyWeather: PHOTO:  A house toppled by Pablo's... http://t.co/AqPDGcjm #Pabloph #Bophaph #Philippines #Davao #Pablo via @iamkianreyes,2.76E17,381159056, rightnowio_feed
 Wed Dec 05 01:16:36 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Maguindanao villages submerged http://t.co/WnUtpQoo via @rapplerdotcom,2.76E17,11491782, ayeemacaraig
 Wed Dec 05 01:16:40 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, latest satellite imagery of #PabloPH as of 8 am http://t.co/2jEO12Q4,2.76E17,136277630, jmoscillada
 Wed Dec 05 01:17:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Reports of deaths and ground zero photos post-#PabloPH in my timeline. Prayers for kababayans in Vis-Min.,2.76E17,63090962, annepallorina
 Wed Dec 05 01:18:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Severe Weather Bulletin Number 11(Issued at 5:00 a.m. 05 Dec 2012)#PabloPH has further weakened as it... http://t.co/i6466JPq,2.76E17,16374906, PTVph
 Wed Dec 05 01:20:35 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH.. #prayforthePHILIPPINES http://t.co/EkbjCKD7,2.76E17,477291142, DelaCandace
 Wed Dec 05 01:20:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Google Person Finder activated for #PabloPH - https://t.co/5ux8pvSW @govph @philredcross @pcdspo,2.76E17,1158541, aileenapolo
 Wed Dec 05 01:21:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, ~Please PRAY for our kababayan in Mindanao and other parts of Visayas devastated with the typhoon Pablo .. #PabloPH http://t.co/tXNbhNQd,2.76E17,417035483, Graaaaaaciie
 Wed Dec 05 01:10:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, rainfall contour (real-time) from project noah. maulan sa northern palawan pero sa city proper ambon lang. #PabloPH http://t.co/xcuP32T7,2.76E17,136277630, jmoscillada
 Wed Dec 05 01:22:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @dost_pagasa At 08:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @100km Northeast of Puerto Princesa... http://t.co/2SDlgdty,2.76E17,69251421, bayanmo
 Wed Dec 05 01:23:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, [ANCALES] Followers send updates about #PabloPH http://t.co/ME4o1pd4,2.76E17,732044208, TheVideoTweets
 Wed Dec 05 01:23:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @DZMMTeleRadyo: NDRRMC: 15 patay 120627 indibidwal apektado ng hagupit ni #PabloPH (as of Dec. 5 6:00AM report)... http://t.co/sJu ...,2.76E17,212885438, Meljun_Banogon
 Wed Dec 05 01:24:24 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Eerie skies over Coron 8:15AM #pabloPH http://t.co/SqA6r6aW,2.76E17,595046071, Yoyamomi
 Wed Dec 05 01:24:51 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Visayas wrap: 'Pablo' pummels Visayas by @VoltaireTupaz http://t.co/abvHER9V via @rapplerdotcom,2.76E17,11491782, ayeemacaraig
 Wed Dec 05 01:25:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ayeemacaraig: #PabloPH Maguindanao villages submerged http://t.co/WnUtpQoo via @rapplerdotcom,2.76E17,362241459, PrinceLogan959
 Wed Dec 05 01:26:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ederic: Ang pananalasa ng Bagyong #PabloPH mula sa mga larawan at video na ipinadala ng Youscoopers sa @YouScoopGMA: http://t.co/CuV ...,2.76E17,538843820, YouScoopGMA
 Wed Dec 05 01:27:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Davao Oriental: immediate needs #pabloPH - http://t.co/ASJBD74a #ReliefPH,2.76E17,744866954, ReliefPHcom
 Wed Dec 05 01:27:30 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Google Crisis Map  - http://t.co/hpf8zn4R,2.76E17,1158541, aileenapolo
 Wed Dec 05 01:28:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, : #PabloPH Google Crisis Map  - http://t.co/eJqhdkNd  via  @aileenapolo,2.76E17,3840981, momblogger
 Wed Dec 05 01:21:51 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, PAGASA UPDATE (8AM):Eye of TY #PabloPH- 100km NE of Puerto Princesa City/vicinity of Roxas Palawan http://t.co/Oej8jDxu |via @dost_pagasa,2.76E17,838997761, PCGmedical
 Wed Dec 05 01:22:11 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, @teddyboylocsin abs-cbn CDO correspondent primy kane took that picture as well as many others of #PabloPH's aftermath. Take a bow @primyck,2.76E17,185597585, lyndajumilla
 Wed Dec 05 01:22:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Defense Sec. Voltaire Gazmin meets his men at NDRRMC #PabloPH #DZBB http://t.co/RP1Y5ILA | via @glenjuego,2.76E17,39453212, gmanews
 Wed Dec 05 01:23:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @gmanews: Defense Sec. Voltaire Gazmin meets his men at NDRRMC #PabloPH #DZBB http://t.co/RP1Y5ILA | via @glenjuego,2.76E17,308240692, IAmRennard
 Wed Dec 05 01:33:25 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @aileenapolo: Google Person Finder activated for #PabloPH - https://t.co/btg6zOs7 @govph @philredcross @pcdspo #gbg #gdg,2.76E17,15817096, jryap
 Wed Dec 05 01:37:52 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Philippines #Typhoon 'kills dozens' http://t.co/4AAbMzff #Bopha,2.76E17,629565157, rimajustice
 Wed Dec 05 01:38:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, @UNOCHA #pabloph #bopha #philippines Sitrep no1 out. 60000 displaced UN/NGO/Gov't assessment teams out at first light http://t.co/8aLz3rKX,2.76E17,104306302, imogenwall
 Wed Dec 05 01:41:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Get the latest on the #humanitarian impact of Typhoon #Bopha from #OCHA Philippines: http://t.co/CrbJWfAm,2.76E17,846652436, OCHAAsiaPac
 Wed Dec 05 01:31:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Google Person Finder also has a text only version for feature phones - https://t.co/uMCjvGkZ,2.76E17,1158541, aileenapolo
 Wed Dec 05 01:32:36 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Google Person Finder also has a text only version for feature phones -... http://t.co/ZKDefP9B,2.76E17,84220281, blogwatchdotph
